scan_id,organs_in_report,lost_by_threshold,retained_by_threshold
train_8147_a,"['esophagus', 'trachea', 'heart', 'kidney']",[],"['esophagus', 'trachea', 'heart', 'kidney']"
train_6876_a,"['esophagus', 'liver', 'trachea', 'aorta', 'heart', 'lung']",[],"['esophagus', 'liver', 'trachea', 'aorta', 'heart', 'lung']"
train_4405_a,"['heart', 'esophagus', 'trachea', 'lung']",[],"['heart', 'esophagus', 'trachea', 'lung']"
train_8576_a,"['esophagus', 'liver', 'trachea', 'kidney', 'aorta', 'heart', 'lung']",[],"['esophagus', 'liver', 'trachea', 'kidney', 'aorta', 'heart', 'lung']"
train_9916_a,"['heart', 'esophagus', 'trachea', 'lung']",[],"['heart', 'esophagus', 'trachea', 'lung']"
train_10381_a,"['esophagus', 'spleen', 'liver', 'trachea', 'lung']",[],"['esophagus', 'spleen', 'liver', 'trachea', 'lung']"
train_10381_b,"['esophagus', 'liver', 'trachea', 'aorta', 'heart', 'lung']",[],"['esophagus', 'liver', 'trachea', 'aorta', 'heart', 'lung']"
train_17573_a,"['liver', 'trachea', 'aorta', 'gallbladder', 'lung']",[],"['liver', 'trachea', 'aorta', 'gallbladder', 'lung']"
train_13148_a,"['esophagus', 'liver', 'trachea', 'heart', 'lung']",[],"['esophagus', 'liver', 'trachea', 'heart', 'lung']"
train_10401_a,"['heart', 'esophagus', 'trachea', 'lung']",[],"['heart', 'esophagus', 'trachea', 'lung']"
train_10146_a,"['esophagus', 'liver', 'trachea', 'aorta', 'heart', 'lung']",[],"['esophagus', 'liver', 'trachea', 'aorta', 'heart', 'lung']"
train_10032_a,"['esophagus', 'spleen', 'liver', 'trachea', 'kidney', 'heart', 'lung', 'stomach']",[],"['esophagus', 'spleen', 'liver', 'trachea', 'kidney', 'heart', 'lung', 'stomach']"
train_15629_a,"['liver', 'trachea', 'lung']",[],"['liver', 'trachea', 'lung']"
train_6163_a,"['esophagus', 'liver', 'trachea', 'heart', 'lung']",[],"['esophagus', 'liver', 'trachea', 'heart', 'lung']"
train_6400_a,"['liver', 'trachea', 'kidney', 'aorta', 'heart', 'lung']",[],"['liver', 'trachea', 'kidney', 'aorta', 'heart', 'lung']"
train_3873_a,"['liver', 'heart', 'lung']",[],"['liver', 'heart', 'lung']"
train_8003_a,"['liver', 'esophagus', 'trachea', 'lung']",[],"['liver', 'esophagus', 'trachea', 'lung']"
train_15205_a,"['esophagus', 'trachea', 'heart', 'kidney']",[],"['esophagus', 'trachea', 'heart', 'kidney']"
train_7693_a,"['heart', 'esophagus', 'trachea', 'lung']",[],"['heart', 'esophagus', 'trachea', 'lung']"
train_16733_a,"['trachea', 'heart', 'lung']",[],"['trachea', 'heart', 'lung']"
train_17735_a,"['esophagus', 'liver', 'trachea', 'heart', 'lung']",[],"['esophagus', 'liver', 'trachea', 'heart', 'lung']"
train_3602_a,"['esophagus', 'liver', 'trachea', 'heart', 'lung']",[],"['esophagus', 'liver', 'trachea', 'heart', 'lung']"
train_2292_a,"['esophagus', 'liver', 'trachea', 'aorta', 'heart', 'lung']",[],"['esophagus', 'liver', 'trachea', 'aorta', 'heart', 'lung']"
train_17115_a,"['rib', 'scapula', 'esophagus', 'femur', 'hip', 'iliopsoas', 'trachea', 'autochthon', 'kidney', 'aorta', 'gluteus', 'sacrum', 'clavicula', 'humerus', 'heart', 'lung']","['femur', 'hip', 'iliopsoas', 'kidney', 'gluteus', 'sacrum', 'humerus']","['rib', 'scapula', 'esophagus', 'trachea', 'autochthon', 'aorta', 'clavicula', 'heart', 'lung']"
train_18273_a,"['esophagus', 'trachea', 'aorta', 'heart', 'lung']",[],"['esophagus', 'trachea', 'aorta', 'heart', 'lung']"
train_13915_a,"['liver', 'trachea', 'lung', 'aorta']",[],"['liver', 'trachea', 'lung', 'aorta']"
train_15876_a,"['colon', 'aorta', 'pancreas', 'gluteus', 'heart', 'rib', 'esophagus', 'liver', 'clavicula', 'iliopsoas', 'face', 'scapula', 'femur', 'hip', 'spleen', 'autochthon', 'kidney', 'sacrum', 'gallbladder', 'humerus', 'lung', 'stomach', 'brain', 'trachea']","['colon', 'pancreas', 'gluteus', 'clavicula', 'iliopsoas', 'face', 'femur', 'hip', 'kidney', 'sacrum', 'gallbladder', 'humerus', 'brain']","['aorta', 'heart', 'rib', 'esophagus', 'liver', 'scapula', 'spleen', 'autochthon', 'lung', 'stomach', 'trachea']"
train_1807_a,"['esophagus', 'trachea', 'aorta', 'heart', 'lung']",[],"['esophagus', 'trachea', 'aorta', 'heart', 'lung']"
train_2988_a,"['esophagus', 'trachea', 'kidney', 'aorta', 'heart', 'lung']",[],"['esophagus', 'trachea', 'kidney', 'aorta', 'heart', 'lung']"
train_18721_a,"['trachea', 'lung']",[],"['trachea', 'lung']"
train_6514_a,"['esophagus', 'trachea', 'lung', 'aorta']",[],"['esophagus', 'trachea', 'lung', 'aorta']"
train_1521_a,"['heart', 'esophagus', 'trachea', 'lung']",[],"['heart', 'esophagus', 'trachea', 'lung']"
train_18205_a,"['esophagus', 'liver', 'trachea', 'heart', 'lung']",[],"['esophagus', 'liver', 'trachea', 'heart', 'lung']"
train_5818_b,"['esophagus', 'liver', 'trachea', 'aorta', 'gallbladder', 'heart', 'lung']",[],"['esophagus', 'liver', 'trachea', 'aorta', 'gallbladder', 'heart', 'lung']"
train_5818_a,"['trachea', 'heart', 'lung', 'aorta']",[],"['trachea', 'heart', 'lung', 'aorta']"
train_219_a,"['esophagus', 'liver', 'trachea', 'kidney', 'aorta', 'heart', 'lung']",[],"['esophagus', 'liver', 'trachea', 'kidney', 'aorta', 'heart', 'lung']"
train_4499_a,"['esophagus', 'spleen', 'trachea', 'kidney', 'aorta', 'lung']",[],"['esophagus', 'spleen', 'trachea', 'kidney', 'aorta', 'lung']"
train_329_a,"['esophagus', 'trachea', 'kidney', 'heart', 'lung']",[],"['esophagus', 'trachea', 'kidney', 'heart', 'lung']"
train_1085_a,"['esophagus', 'trachea', 'aorta', 'heart', 'lung']",[],"['esophagus', 'trachea', 'aorta', 'heart', 'lung']"
train_18906_a,"['trachea', 'lung']",[],"['trachea', 'lung']"
train_1175_a,"['esophagus', 'liver', 'trachea', 'heart', 'lung']",[],"['esophagus', 'liver', 'trachea', 'heart', 'lung']"
train_9615_a,"['heart', 'esophagus', 'trachea', 'lung']",[],"['heart', 'esophagus', 'trachea', 'lung']"
train_1503_a,"['esophagus', 'liver', 'aorta', 'gallbladder', 'heart', 'lung']",[],"['esophagus', 'liver', 'aorta', 'gallbladder', 'heart', 'lung']"
train_11140_d,"['esophagus', 'spleen', 'trachea', 'kidney', 'aorta', 'lung', 'stomach']",[],"['esophagus', 'spleen', 'trachea', 'kidney', 'aorta', 'lung', 'stomach']"
train_11140_c,"['esophagus', 'spleen', 'liver', 'trachea', 'kidney', 'aorta', 'heart', 'lung']",[],"['esophagus', 'spleen', 'liver', 'trachea', 'kidney', 'aorta', 'heart', 'lung']"
train_11140_b,"['esophagus', 'spleen', 'trachea', 'aorta', 'heart', 'lung']",[],"['esophagus', 'spleen', 'trachea', 'aorta', 'heart', 'lung']"
train_11140_a,"['esophagus', 'spleen', 'trachea', 'aorta', 'heart', 'lung', 'stomach']",[],"['esophagus', 'spleen', 'trachea', 'aorta', 'heart', 'lung', 'stomach']"
train_873_b,"['trachea', 'esophagus', 'heart', 'lung']",[],"['trachea', 'esophagus', 'heart', 'lung']"
train_873_a,"['esophagus', 'liver', 'trachea', 'aorta', 'heart', 'lung']",[],"['esophagus', 'liver', 'trachea', 'aorta', 'heart', 'lung']"
train_873_c,"['esophagus', 'liver', 'trachea', 'heart', 'lung']",[],"['esophagus', 'liver', 'trachea', 'heart', 'lung']"
train_19362_a,"['trachea', 'esophagus', 'heart', 'lung']",[],"['trachea', 'esophagus', 'heart', 'lung']"
train_1348_g,"['liver', 'esophagus', 'trachea', 'lung']",[],"['liver', 'esophagus', 'trachea', 'lung']"
train_1348_c,"['esophagus', 'liver', 'trachea', 'heart', 'lung']",[],"['esophagus', 'liver', 'trachea', 'heart', 'lung']"
train_1348_e,"['trachea', 'lung']",[],"['trachea', 'lung']"
train_1348_a,"['trachea', 'esophagus', 'heart', 'lung']",[],"['trachea', 'esophagus', 'heart', 'lung']"
train_1348_d,"['heart', 'trachea', 'lung']",[],"['heart', 'trachea', 'lung']"
train_1348_b,"['trachea', 'esophagus', 'heart', 'lung']",[],"['trachea', 'esophagus', 'heart', 'lung']"
train_1348_f,"['heart', 'trachea', 'lung']",[],"['heart', 'trachea', 'lung']"
train_886_c,['lung'],[],['lung']
train_886_a,"['esophagus', 'trachea', 'kidney', 'heart', 'lung']",[],"['esophagus', 'trachea', 'kidney', 'heart', 'lung']"
train_886_b,"['rib', 'gallbladder', 'lung', 'kidney']",[],"['rib', 'gallbladder', 'lung', 'kidney']"
train_11776_a,"['esophagus', 'spleen', 'trachea', 'heart', 'lung']",[],"['esophagus', 'spleen', 'trachea', 'heart', 'lung']"
train_11734_a,"['esophagus', 'trachea', 'aorta', 'gallbladder', 'heart', 'lung']",['gallbladder'],"['esophagus', 'trachea', 'aorta', 'heart', 'lung']"
train_1003_a,"['liver', 'trachea', 'lung', 'aorta']",[],"['liver', 'trachea', 'lung', 'aorta']"
train_14669_a,"['heart', 'lung', 'aorta']",[],"['heart', 'lung', 'aorta']"
train_18699_a,"['heart', 'lung']",[],"['heart', 'lung']"
train_13209_a,"['heart', 'esophagus', 'trachea', 'lung']",[],"['heart', 'esophagus', 'trachea', 'lung']"
train_3685_a,"['heart', 'esophagus', 'lung']",[],"['heart', 'esophagus', 'lung']"
train_11297_a,"['esophagus', 'liver', 'trachea', 'aorta', 'gallbladder', 'heart', 'lung']",[],"['esophagus', 'liver', 'trachea', 'aorta', 'gallbladder', 'heart', 'lung']"
train_2547_a,"['trachea', 'esophagus', 'heart', 'lung']",[],"['trachea', 'esophagus', 'heart', 'lung']"
train_12309_a,"['heart', 'lung']",[],"['heart', 'lung']"
train_4742_a,"['heart', 'esophagus', 'trachea', 'lung']",[],"['heart', 'esophagus', 'trachea', 'lung']"
train_819_b,"['trachea', 'lung']",[],"['trachea', 'lung']"
train_819_a,"['rib', 'trachea', 'aorta', 'heart', 'lung']",[],"['rib', 'trachea', 'aorta', 'heart', 'lung']"
train_17031_a,"['liver', 'trachea', 'esophagus', 'lung']",[],"['liver', 'trachea', 'esophagus', 'lung']"
train_9485_a,"['esophagus', 'trachea', 'aorta', 'heart', 'lung']",[],"['esophagus', 'trachea', 'aorta', 'heart', 'lung']"
train_19735_a,"['esophagus', 'heart', 'lung']",[],"['esophagus', 'heart', 'lung']"
train_11176_a,"['esophagus', 'liver', 'trachea', 'gallbladder', 'heart', 'lung']",[],"['esophagus', 'liver', 'trachea', 'gallbladder', 'heart', 'lung']"
train_9489_a,"['esophagus', 'liver', 'trachea', 'aorta', 'heart', 'lung']",[],"['esophagus', 'liver', 'trachea', 'aorta', 'heart', 'lung']"
train_16997_a,"['heart', 'esophagus', 'trachea', 'lung']",[],"['heart', 'esophagus', 'trachea', 'lung']"
train_15662_a,"['liver', 'lung']",[],"['liver', 'lung']"
train_7695_a,"['esophagus', 'liver', 'trachea', 'aorta', 'heart', 'lung']",[],"['esophagus', 'liver', 'trachea', 'aorta', 'heart', 'lung']"
train_4633_a,"['esophagus', 'liver', 'trachea', 'heart', 'lung']",[],"['esophagus', 'liver', 'trachea', 'heart', 'lung']"
train_18574_a,"['esophagus', 'trachea', 'aorta', 'heart', 'lung']",[],"['esophagus', 'trachea', 'aorta', 'heart', 'lung']"
train_18574_b,"['esophagus', 'liver', 'trachea', 'aorta', 'heart', 'lung']",[],"['esophagus', 'liver', 'trachea', 'aorta', 'heart', 'lung']"
train_9112_a,"['esophagus', 'trachea', 'aorta', 'gallbladder', 'lung']",['gallbladder'],"['esophagus', 'trachea', 'aorta', 'lung']"
train_2663_a,"['esophagus', 'liver', 'trachea', 'kidney', 'heart', 'lung']",[],"['esophagus', 'liver', 'trachea', 'kidney', 'heart', 'lung']"
train_10475_a,"['liver', 'heart', 'lung']",[],"['liver', 'heart', 'lung']"
train_9762_a,"['esophagus', 'trachea', 'aorta', 'heart', 'lung']",[],"['esophagus', 'trachea', 'aorta', 'heart', 'lung']"
train_5217_a,"['esophagus', 'liver', 'trachea', 'aorta', 'pancreas', 'heart', 'lung']",[],"['esophagus', 'liver', 'trachea', 'aorta', 'pancreas', 'heart', 'lung']"
train_111_a,"['heart', 'esophagus', 'trachea', 'lung']",[],"['heart', 'esophagus', 'trachea', 'lung']"
train_5029_a,"['heart', 'trachea', 'lung', 'kidney']",['kidney'],"['heart', 'trachea', 'lung']"
train_19369_a,"['rib', 'esophagus', 'liver', 'trachea', 'aorta', 'heart', 'lung']",[],"['rib', 'esophagus', 'liver', 'trachea', 'aorta', 'heart', 'lung']"
train_13834_a,"['esophagus', 'liver', 'trachea', 'kidney', 'heart', 'lung']",[],"['esophagus', 'liver', 'trachea', 'kidney', 'heart', 'lung']"
train_18475_a,"['esophagus', 'liver', 'trachea', 'aorta', 'gallbladder', 'heart', 'lung']",[],"['esophagus', 'liver', 'trachea', 'aorta', 'gallbladder', 'heart', 'lung']"
train_10253_b,"['esophagus', 'heart', 'lung', 'aorta']",[],"['esophagus', 'heart', 'lung', 'aorta']"
train_10253_a,"['esophagus', 'trachea', 'aorta', 'heart', 'lung']",[],"['esophagus', 'trachea', 'aorta', 'heart', 'lung']"
train_1966_a,"['esophagus', 'trachea', 'heart']",[],"['esophagus', 'trachea', 'heart']"
train_19038_b,"['esophagus', 'liver', 'trachea', 'aorta', 'heart', 'lung']",[],"['esophagus', 'liver', 'trachea', 'aorta', 'heart', 'lung']"
train_19038_c,"['esophagus', 'liver', 'trachea', 'heart', 'lung']",[],"['esophagus', 'liver', 'trachea', 'heart', 'lung']"
train_19038_a,"['esophagus', 'liver', 'trachea', 'aorta', 'heart', 'lung']",[],"['esophagus', 'liver', 'trachea', 'aorta', 'heart', 'lung']"
train_15145_a,"['esophagus', 'liver', 'trachea', 'aorta', 'heart', 'lung']",[],"['esophagus', 'liver', 'trachea', 'aorta', 'heart', 'lung']"
train_7606_a,"['esophagus', 'liver', 'trachea', 'heart', 'lung']",[],"['esophagus', 'liver', 'trachea', 'heart', 'lung']"
train_7049_a,"['esophagus', 'liver', 'trachea', 'heart', 'lung']",[],"['esophagus', 'liver', 'trachea', 'heart', 'lung']"
train_13789_a,"['heart', 'esophagus', 'trachea', 'lung']",[],"['heart', 'esophagus', 'trachea', 'lung']"
train_7610_a,"['esophagus', 'liver', 'trachea', 'kidney', 'aorta', 'heart', 'lung']",[],"['esophagus', 'liver', 'trachea', 'kidney', 'aorta', 'heart', 'lung']"
train_7610_b,"['esophagus', 'trachea', 'kidney', 'aorta', 'gallbladder', 'heart', 'lung']",['gallbladder'],"['esophagus', 'trachea', 'kidney', 'aorta', 'heart', 'lung']"
train_7610_d,"['esophagus', 'trachea', 'kidney', 'aorta', 'heart', 'lung']",[],"['esophagus', 'trachea', 'kidney', 'aorta', 'heart', 'lung']"
train_7610_c,"['trachea', 'heart', 'lung']",[],"['trachea', 'heart', 'lung']"
train_5953_a,"['esophagus', 'liver', 'trachea', 'heart', 'lung']",[],"['esophagus', 'liver', 'trachea', 'heart', 'lung']"
train_13221_a,"['esophagus', 'liver', 'trachea', 'kidney', 'aorta', 'heart', 'lung']",[],"['esophagus', 'liver', 'trachea', 'kidney', 'aorta', 'heart', 'lung']"
train_5361_a,"['heart', 'esophagus', 'trachea', 'lung']",[],"['heart', 'esophagus', 'trachea', 'lung']"
train_14502_a,"['trachea', 'kidney', 'aorta', 'heart', 'lung']",[],"['trachea', 'kidney', 'aorta', 'heart', 'lung']"
train_1394_a,"['heart', 'lung']",[],"['heart', 'lung']"
train_1581_a,"['heart', 'lung']",[],"['heart', 'lung']"
train_19547_a,"['heart', 'trachea', 'lung', 'liver']",[],"['heart', 'trachea', 'lung', 'liver']"
train_11712_a,"['heart', 'trachea', 'lung']",[],"['heart', 'trachea', 'lung']"
train_13636_a,"['esophagus', 'liver', 'trachea', 'aorta', 'heart', 'lung']",[],"['esophagus', 'liver', 'trachea', 'aorta', 'heart', 'lung']"
train_18148_b,"['trachea', 'lung', 'esophagus', 'aorta']",[],"['trachea', 'lung', 'esophagus', 'aorta']"
train_18148_c,"['heart', 'trachea', 'lung']",[],"['heart', 'trachea', 'lung']"
train_18148_a,"['esophagus', 'spleen', 'liver', 'aorta', 'pancreas', 'lung']",[],"['esophagus', 'spleen', 'liver', 'aorta', 'pancreas', 'lung']"
train_13741_a,"['esophagus', 'liver', 'trachea', 'heart', 'lung']",[],"['esophagus', 'liver', 'trachea', 'heart', 'lung']"
train_13741_b,"['esophagus', 'trachea', 'aorta', 'heart', 'lung']",[],"['esophagus', 'trachea', 'aorta', 'heart', 'lung']"
train_6215_a,"['esophagus', 'liver', 'trachea', 'aorta', 'heart', 'lung']",[],"['esophagus', 'liver', 'trachea', 'aorta', 'heart', 'lung']"
train_4358_a,"['esophagus', 'trachea', 'kidney', 'aorta', 'heart', 'lung']",[],"['esophagus', 'trachea', 'kidney', 'aorta', 'heart', 'lung']"
train_3903_a,"['esophagus', 'liver', 'trachea', 'aorta', 'heart', 'lung']",[],"['esophagus', 'liver', 'trachea', 'aorta', 'heart', 'lung']"
train_9583_a,"['heart', 'esophagus', 'trachea', 'lung']",[],"['heart', 'esophagus', 'trachea', 'lung']"
train_2933_a,"['esophagus', 'liver', 'trachea', 'heart', 'lung']",[],"['esophagus', 'liver', 'trachea', 'heart', 'lung']"
train_7840_a,"['esophagus', 'liver', 'colon', 'trachea', 'aorta', 'heart', 'lung']",['colon'],"['esophagus', 'liver', 'trachea', 'aorta', 'heart', 'lung']"
train_2789_a,"['liver', 'heart', 'trachea', 'lung']",[],"['liver', 'heart', 'trachea', 'lung']"
train_13314_a,"['trachea', 'esophagus', 'heart', 'lung']",[],"['trachea', 'esophagus', 'heart', 'lung']"
train_4822_a,"['esophagus', 'trachea', 'kidney', 'heart', 'lung']",[],"['esophagus', 'trachea', 'kidney', 'heart', 'lung']"
train_170_a,"['esophagus', 'trachea', 'aorta', 'heart', 'lung']",[],"['esophagus', 'trachea', 'aorta', 'heart', 'lung']"
train_3374_b,"['esophagus', 'liver', 'aorta', 'gallbladder', 'lung']",['gallbladder'],"['esophagus', 'liver', 'aorta', 'lung']"
train_3374_a,"['esophagus', 'liver', 'trachea', 'aorta', 'gallbladder', 'heart', 'lung']",['gallbladder'],"['esophagus', 'liver', 'trachea', 'aorta', 'heart', 'lung']"
train_19598_a,"['heart', 'esophagus', 'trachea', 'lung']",[],"['heart', 'esophagus', 'trachea', 'lung']"
train_16749_a,"['esophagus', 'trachea', 'aorta', 'heart', 'lung', 'stomach']",[],"['esophagus', 'trachea', 'aorta', 'heart', 'lung', 'stomach']"
train_16749_c,"['esophagus', 'liver', 'trachea', 'aorta', 'heart']",[],"['esophagus', 'liver', 'trachea', 'aorta', 'heart']"
train_16749_d,"['trachea', 'lung']",[],"['trachea', 'lung']"
train_16749_b,"['esophagus', 'trachea', 'aorta', 'heart', 'lung', 'stomach']",[],"['esophagus', 'trachea', 'aorta', 'heart', 'lung', 'stomach']"
train_18292_a,"['esophagus', 'liver', 'trachea', 'aorta', 'heart', 'lung']",[],"['esophagus', 'liver', 'trachea', 'aorta', 'heart', 'lung']"
train_17606_a,"['heart', 'esophagus', 'trachea', 'lung']",[],"['heart', 'esophagus', 'trachea', 'lung']"
train_15043_a,"['esophagus', 'liver', 'trachea', 'aorta', 'heart', 'lung']",[],"['esophagus', 'liver', 'trachea', 'aorta', 'heart', 'lung']"
train_3619_a,"['esophagus', 'liver', 'trachea', 'heart', 'lung']",[],"['esophagus', 'liver', 'trachea', 'heart', 'lung']"
train_3619_b,"['liver', 'trachea', 'aorta', 'heart', 'lung']",[],"['liver', 'trachea', 'aorta', 'heart', 'lung']"
train_8258_a,"['esophagus', 'liver', 'trachea', 'heart', 'lung', 'stomach']",[],"['esophagus', 'liver', 'trachea', 'heart', 'lung', 'stomach']"
train_2793_a,"['esophagus', 'liver', 'trachea', 'aorta', 'heart', 'lung']",[],"['esophagus', 'liver', 'trachea', 'aorta', 'heart', 'lung']"
train_9981_a,"['esophagus', 'liver', 'trachea', 'kidney', 'aorta', 'heart', 'lung']",[],"['esophagus', 'liver', 'trachea', 'kidney', 'aorta', 'heart', 'lung']"
train_17822_a,"['liver', 'trachea', 'lung', 'aorta']",[],"['liver', 'trachea', 'lung', 'aorta']"
train_3877_a,"['esophagus', 'spleen', 'liver', 'trachea', 'heart', 'lung']",[],"['esophagus', 'spleen', 'liver', 'trachea', 'heart', 'lung']"
train_12318_a,"['esophagus', 'liver', 'trachea', 'heart', 'lung']",[],"['esophagus', 'liver', 'trachea', 'heart', 'lung']"
train_1157_e,"['heart', 'esophagus', 'trachea', 'lung']",[],"['heart', 'esophagus', 'trachea', 'lung']"
train_1157_c,"['liver', 'lung', 'kidney']",[],"['liver', 'lung', 'kidney']"
train_1157_d,"['esophagus', 'liver', 'trachea', 'kidney', 'heart', 'lung']",[],"['esophagus', 'liver', 'trachea', 'kidney', 'heart', 'lung']"
train_1157_b,"['esophagus', 'liver', 'trachea', 'heart', 'lung']",[],"['esophagus', 'liver', 'trachea', 'heart', 'lung']"
train_1157_a,"['esophagus', 'liver', 'trachea', 'heart', 'lung']",[],"['esophagus', 'liver', 'trachea', 'heart', 'lung']"
train_4945_a,"['esophagus', 'trachea', 'aorta', 'heart', 'lung']",[],"['esophagus', 'trachea', 'aorta', 'heart', 'lung']"
train_14299_a,"['esophagus', 'spleen', 'liver', 'trachea', 'heart', 'lung']",[],"['esophagus', 'spleen', 'liver', 'trachea', 'heart', 'lung']"
train_12867_a,"['lung', 'aorta']",[],"['lung', 'aorta']"
train_17635_b,"['esophagus', 'liver', 'trachea', 'heart', 'lung']",[],"['esophagus', 'liver', 'trachea', 'heart', 'lung']"
train_17635_a,"['esophagus', 'liver', 'trachea', 'heart', 'lung']",[],"['esophagus', 'liver', 'trachea', 'heart', 'lung']"
train_9497_a,"['esophagus', 'trachea', 'kidney', 'heart', 'lung']",[],"['esophagus', 'trachea', 'kidney', 'heart', 'lung']"
train_18430_a,"['esophagus', 'trachea', 'kidney', 'heart', 'lung', 'stomach']",[],"['esophagus', 'trachea', 'kidney', 'heart', 'lung', 'stomach']"
train_1904_a,"['esophagus', 'trachea', 'aorta', 'heart', 'lung']",[],"['esophagus', 'trachea', 'aorta', 'heart', 'lung']"
train_11154_a,"['esophagus', 'liver', 'trachea', 'heart', 'lung']",[],"['esophagus', 'liver', 'trachea', 'heart', 'lung']"
train_5039_a,"['heart', 'esophagus', 'lung']",[],"['heart', 'esophagus', 'lung']"
train_322_a,"['esophagus', 'liver', 'trachea', 'aorta', 'heart', 'lung', 'stomach']",[],"['esophagus', 'liver', 'trachea', 'aorta', 'heart', 'lung', 'stomach']"
